"","playerID","bbrefID"
"11285","mantijo01","mantijo01"
"11286","mantlmi01","mantlmi01"
"11287","mantoje01","mantoje01"
"11288","manueba01","manueba01"
"11289","manuech01","manuech01"
"11290","manueje01","manueje01"
"11291","manuemo01","manuemo01"
"11292","manuero01","manuero01"
"11293","manusfr01","manusfr01"
"11294","manushe01","manushe01"
"11295","manvidi01","manvidi01"
"11296","manwaki01","manwaki01"
"11297","manzajo01","manzajo01"
"11298","manzara01","manzara01"
"11299","manzeto01","manzeto01"
"11300","mapelro01","mapelro01"
"11301","mapescl01","mapescl01"
"11302","mapledi01","mapledi01"
"11303","mapleho01","mapleho01"
"11304","mappege01","mappege01"
"11305","marakpa01","marakpa01"
"11306","marange01","marange01"
"11307","maranra01","maranra01"
"11308","marbefi01","marbefi01"
"11309","marbewa01","marbewa01"
"11310","marcatu01","marcatu01"
"11311","marchph01","marchph01"
"11312","marchra01","marchra01"
"11313","marcujo01","marcujo01"
"11314","marcush01","marcush01"
"11315","marenle01","marenle01"
"11316","margeni01","margeni01"
"11317","margojo01","margojo01"
"11318","margoma01","margoma01"
"11319","maricju01","maricju01"
"11320","marimsu01","marimsu01"
"11321","marinjh01","marinjh01"
"11322","marioda01","marioda01"
"11323","marioma01","marioma01"
"11324","mariomi01","mariomi01"
"11325","mariore01","mariore01"
"11326","marisja01","marisja01"
"11327","marisro01","marisro01"
"11328","marjami01","marjami01"
"11329","markani01","markani01"
"11330","markedu01","markedu01"
"11331","markepa01","markepa01"
"11332","marklcl01","marklcl01"
"11333","marklge01","marklge01"
"11334","marksju01","marksju01"
"11335","marksma01","marksma01"
"11336","marlodi01","marlodi01"
"11337","marmoca01","marmoca01"
"11338","marmojo01","marmojo01"
"11339","marniha01","marniha01"
"11340","marolfr01","marolfr01"
"11341","maronlo01","maronlo01"
"11342","maronni01","maronni01"
"11343","marotmi01","marotmi01"
"11344","marqubo01","marqubo01"
"11345","marqubr01","marqubr01"
"11346","marquge01","marquge01"
"11347","marqugo01","marqugo01"
"11348","marquis01","marquis01"
"11349","marquja01","marquja01"
"11350","marquje01","marquje01"
"11351","marquji01","marquji01"
"11352","marqulu01","marqulu01"
"11353","marquol01","marquol01"
"11354","marquro01","marquro01"
"11355","marquru01","marquru01"
"11356","marrech01","marrech01"
"11357","marreco01","marreco01"
"11358","marrede01","marrede01"
"11359","marreel01","marreel01"
"11360","marreor01","marreor01"
"11361","marriwi01","marriwi01"
"11362","marrle01","marrle01"
"11363","marrobu01","marrobu01"
"11364","marsaar01","marsaar01"
"11365","marsed01","marsed01"
"11366","marshbi01","marshbi01"
"11367","marshbr01","marshbr01"
"11368","marshbr02","marshbr02"
"11369","marshch01","marshch01"
"11370","marshcu01","marshcu01"
"11371","marshda01","marshda01"
"11372","marshdo01","marshdo01"
"11373","marshdo02","marshdo02"
"11374","marshev01","marshev01"
"11375","marshfr01","marshfr01"
"11376","marshja01","marshja01"
"11377","marshji01","marshji01"
"11378","marshjo01","marshjo01"
"11379","marshke01","marshke01"
"11380","marshma01","marshma01"
"11381","marshmi01","marshmi01"
"11382","marshmi02","marshmi02"
"11383","marshru01","marshru01"
"11384","marshse01","marshse01"
"11385","marshto01","marshto01"
"11386","marshwi01","marshwi01"
"11387","marsolo01","marsolo01"
"11388","marsosa01","marsosa01"
"11389","marteal01","marteal01"
"11390","martean01","martean01"
"11391","marteda01","marteda01"
"11392","martedo01","martedo01"
"11393","martefr01","martefr01"
"11394","marteje01","marteje01"
"11395","martejo01","martejo01"
"11396","marteke01","marteke01"
"11397","marteke02","marteke02"
"11398","martelu01","martelu01"
"11399","martelu02","martelu02"
"11400","martest01","martest01"
"11401","martevi01","martevi01"
"11402","martial01","martial01"
"11403","martial02","martial02"
"11404","martial03","martial03"
"11405","martian01","martian01"
"11406","martiba01","martiba01"
"11407","martiba02","martiba02"
"11408","martibi01","martibi01"
"11409","martibi02","martibi02"
"11410","martibr01","martibr01"
"11411","martibu01","martibu01"
"11412","martica01","martica01"
"11413","martica02","martica02"
"11414","martica03","martica03"
"11415","martica04","martica04"
"11416","martich01","martich01"
"11417","martich02","martich02"
"11418","martico01","martico01"
"11419","martico02","martico02"
"11420","marticr01","marticr01"
"11421","martida01","martida01"
"11422","martida02","martida02"
"11423","martide01","martide01"
"11424","martido01","martido01"
"11425","martido02","martido02"
"11426","martied01","martied01"
"11427","martiet01","martiet01"
"11428","martife01","martife01"
"11429","martife02","martife02"
"11430","martifr01","martifr01"
"11431","martifr02","martifr02"
"11432","martige01","martige01"
"11433","martigr01","martigr01"
"11434","martihe01","martihe01"
"11435","martihe02","martihe02"
"11436","martija01","martija01"
"11437","martija02","martija02"
"11438","martija03","martija03"
"11439","martijc01","martij.01"
"11440","martijd01","martijd01"
"11441","martijd02","martijd02"
"11442","martije01","martije01"
"11443","martijo01","martijo01"
"11444","martijo02","martijo02"
"11445","martijo03","martijo03"
"11446","martijo04","martijo04"
"11447","martijo05","martijo05"
"11448","martijo06","martijo06"
"11449","martijo07","martijo07"
"11450","martijo08","martijo08"
"11451","martiky01","martiky01"
"11452","martile01","martile01"
"11453","martilu01","martilu01"
"11454","martilu02","martilu02"
"11455","martima01","martima01"
"11456","martima02","martima02"
"11457","martimi01","martimi01"
"11458","martimi02","martimi02"
"11459","martimo01","martimo01"
"11460","martini01","martini01"
"11461","martini02","martini02"
"11462","martino01","martino01"
"11463","martios01","martios01"
"11464","martipa01","martipa01"
"11465","martipa02","martipa02"
"11466","martipa03","martipa03"
"11467","martipe01","martipe01"
"11468","martipe02","martipe02"
"11469","martipe03","martipe03"
"11470","martiph01","martiph01"
"11471","martira01","martira01"
"11472","martira02","martira02"
"11473","martira03","martira03"
"11474","martira04","martira04"
"11475","martire01","martire01"
"11476","martiri01","martiri01"
"11477","martiro01","martiro01"
"11478","martiru01","martiru01"
"11479","martisa01","martisa01"
"11480","martise01","martise01"
"11481","martish01","martish01"
"11482","martisi01","martisi01"
"11483","martisp01","martisp01"
"11484","martist01","martist01"
"11485","martite01","martite01"
"11486","martiti01","martiti01"
"11487","martiti02","martiti02"
"11488","martito01","martito01"
"11489","martito02","martito02"
"11490","martivi01","martivi01"
"11491","martiwe01","martiwe01"
"11492","martiwi01","martiwi01"
"11493","martybo01","martybo01"
"11494","martyjo01","martyjo01"
"11495","martzga01","martzga01"
"11496","martzra01","martzra01"
"11497","marveja01","marveja01"
"11498","marzajo01","marzajo01"
"11499","masaoon01","masaoon01"
"11500","mashocl01","mashocl01"
"11501","mashoda01","mashoda01"
"11502","masiph01","masiph01"
"11503","maskrha01","maskrha01"
"11504","maskrle01","maskrle01"
"11505","masonch01","masonch01"
"11506","masonde01","masonde01"
"11507","masondo01","masondo01"
"11508","masoner01","masoner01"
"11509","masonha01","masonha01"
"11510","masonji01","masonji01"
"11511","masonmi01","masonmi01"
"11512","masonro01","masonro01"
"11513","massago01","massago01"
"11514","massebi01","massebi01"
"11515","massemi01","massemi01"
"11516","masseni01","masseni01"
"11517","massero01","massero01"
"11518","masteda01","masteda01"
"11519","masteju01","masteju01"
"11520","mastepa01","mastepa01"
"11521","mastewa01","mastewa01"
"11522","mastewa02","mastewa02"
"11523","mastnto01","mastnto01"
"11524","mastrda01","mastrda01"
"11525","matafr01","matafr01"
"11526","matarle01","matarle01"
"11527","matavi01","matavi01"
"11528","matchto01","matchto01"
"11529","mateohe01","mateohe01"
"11530","mateojo01","mateojo01"
"11531","mateoju01","mateoju01"
"11532","mateoju02","mateoju02"
"11533","mateoma01","mateoma01"
"11534","mateoru01","mateoru01"
"11535","mathebo01","mathebo01"
"11536","mathech01","mathech01"
"11537","matheed01","matheed01"
"11538","mathegr01","mathegr01"
"11539","mathehe01","mathehe01"
"11540","mathejo01","mathejo01"
"11541","mathejo02","mathejo02"
"11542","mathemi01","mathemi01"
"11543","mathene01","mathene01"
"11544","mathete01","mathete01"
"11545","mathetj01","mathet.01"
"11546","mathica01","mathica01"
"11547","mathido01","mathido01"
"11548","mathije01","mathije01"
"11549","mathiji01","mathiji01"
"11550","mathima01","mathima01"
"11551","mathiro01","mathiro01"
"11552","mathisc01","mathisc01"
"11553","mathiwy01","mathiwy01"
"11554","matiajo01","matiajo01"
"11555","matlajo01","matlajo01"
"11556","matonni01","matonni01"
"11557","matonph01","matonph01"
"11558","matosfr01","matosfr01"
"11559","matosju01","matosju01"
"11560","matoslu01","matoslu01"
"11561","matosos01","matosos01"
"11562","matospa01","matospa01"
"11563","matrada01","matrada01"
"11564","matsuda01","matsuda01"
"11565","matsuhi01","matsuhi01"
"11566","matsuka01","matsuka01"
"11567","matteal01","matteal01"
"11568","mattecv01","mattec.01"
"11569","matteed01","matteed01"
"11570","mattetr01","mattetr01"
"11571","matthbo01","matthbo01"
"11572","matthda01","matthda01"
"11573","matthga01","matthga01"
"11574","matthga02","matthga02"
"11575","matthjo01","matthjo01"
"11576","matthmi01","matthmi01"
"11577","matthry01","matthry01"
"11578","matthst01","matthst01"
"11579","matthwi01","matthwi01"
"11580","matthwi02","matthwi02"
"11581","mattibo01","mattibo01"
"11582","mattido01","mattido01"
"11583","mattiea01","mattiea01"
"11584","mattike01","mattike01"
"11585","mattimi01","mattimi01"
"11586","mattira01","mattira01"
"11587","mattiwa01","mattiwa01"
"11588","mattocl01","mattocl01"
"11589","mattoji01","mattoji01"
"11590","mattsis01","mattsis01"
"11591","matulri01","matulri01"
"11592","matusbr01","matusbr01"
"11593","matusle01","matusle01"
"11594","matuzha01","matuzha01"
"11595","matzety01","matzety01"
"11596","matzst01","matzst01"
"11597","mauchge01","mauchge01"
"11598","mauckha01","mauckha01"
"11599","mauerjo01","mauerjo01"
"11600","maulal01","maulal01"
"11601","mauldma01","mauldma01"
"11602","maunedi01","maunedi01"
"11603","mauner01","mauner01"
"11604","maupiha01","maupiha01"
"11605","maurebr01","maurebr01"
"11606","maureda01","maureda01"
"11607","maurero01","maurero01"
"11608","maurira01","maurira01"
"11609","mauroca01","mauroca01"
"11610","mauseti01","mauseti01"
"11611","mavisbo01","mavisbo01"
"11612","maxcybr01","maxcybr01"
"11613","maxiela01","maxiela01"
"11614","maxvida01","maxvida01"
"11615","maxwebe01","maxwebe01"
"11616","maxwebr01","maxwebr01"
"11617","maxwech01","maxwech01"
"11618","maxweja01","maxweja01"
"11619","maxweju01","maxweju01"
"11620","mayayu01","mayayu01"
"11621","maybejo01","maybejo01"
"11622","maybejo02","maybejo02"
"11623","maybica01","maybica01"
"11624","maybu01","maybu01"
"11625","mayca01","mayca01"
"11626","mayda01","mayda01"
"11627","mayda02","mayda02"
"11628","mayde01","mayde01"
"11629","maydu01","maydu01"
"11630","mayele01","mayele01"
"11631","mayered01","mayered01"
"11632","mayered02","mayered02"
"11633","mayerer01","mayerer01"
"11634","mayermi01","mayermi01"
"11635","mayersa01","mayersa01"
"11636","mayerwa01","mayerwa01"
"11637","mayespa01","mayespa01"
"11638","mayfija01","mayfija01"
"11639","mayja01","mayja01"
"11640","mayja02","mayja02"
"11641","mayje01","mayje01"
"11642","mayle01","mayle01"
"11643","maylu01","maylu01"
"11644","maymi01","maymi01"
"11645","maynabu01","maynabu01"
"11646","maynach01","maynach01"
"11647","maynebr01","maynebr01"
"11648","mayoed01","mayoed01"
"11649","mayoja01","mayoja01"
"11650","maypi01","maypi01"
"11651","mayru01","mayru01"
"11652","maysal01","maysal01"
"11653","maysc01","maysc01"
"11654","maysca01","maysca01"
"11655","maysema01","maysema01"
"11656","maysjo01","maysjo01"
"11657","maysoed01","maysoed01"
"11658","mayswi01","mayswi01"
"11659","maytr01","maytr01"
"11660","mayzati01","mayzati01"
"11661","mazalu01","mazalu01"
"11662","mazarno01","mazarno01"
"11663","mazeipa01","mazeipa01"
"11664","mazerbi01","mazerbi01"
"11665","mazzach01","mazzach01"
"11666","mazzavi01","mazzavi01"
"11667","mazzeme01","mazzeme01"
"11668","mazzile01","mazzile01"
"11669","mazzoco01","mazzoco01"
"11670","mcadaja01","mcadaja01"
"11671","mcafebi01","mcafebi01"
"11672","mcaleja01","mcaleja01"
"11673","mcaleji01","mcaleji01"
"11674","mcallbi01","mcallbi01"
"11675","mcallsp01","mcallsp01"
"11676","mcallza01","mcallza01"
"11677","mcanaer01","mcanaer01"
"11678","mcanaji01","mcanaji01"
"11679","mcandja01","mcandja01"
"11680","mcandji01","mcandji01"
"11681","mcanupa01","mcanupa01"
"11682","mcartdi01","mcartdi01"
"11683","mcatebu01","mcatebu01"
"11684","mcauldi01","mcauldi01"
"11685","mcaulge01","mcaulge01"
"11686","mcaulik01","mcaulik01"
"11687","mcavoge01","mcavoge01"
"11688","mcavoto01","mcavoto01"
"11689","mcavowi01","mcavowi01"
"11690","mcbeaal01","mcbeaal01"
"11691","mcbeepr01","mcbeepr01"
"11692","mcbetma01","mcbetma01"
"11693","mcbrial01","mcbrial01"
"11694","mcbriba01","mcbriba01"
"11695","mcbridi01","mcbridi01"
"11696","mcbrige01","mcbrige01"
"11697","mcbrijo01","mcbrijo01"
"11698","mcbrike01","mcbrike01"
"11699","mcbrima01","mcbrima01"
"11700","mcbrima02","mcbrima02"
"11701","mcbripe01","mcbripe01"
"11702","mcbrito01","mcbrito01"
"11703","mcbrory01","mcbrory01"
"11704","mccabbi01","mccabbi01"
"11705","mccabdi01","mccabdi01"
"11706","mccabjo01","mccabjo01"
"11707","mccabra01","mccabra01"
"11708","mccabsw01","mccabsw01"
"11709","mccabti01","mccabti01"
"11710","mccaf01","mccaf01"
"11711","mccafha01","mccafha01"
"11712","mccafsp01","mccafsp01"
"11713","mccahbi01","mccahbi01"
"11714","mccalbr01","mccalbr01"
"11715","mccaldu01","mccaldu01"
"11716","mccalja99","mccalja99"
"11717","mccalla01","mccalla01"
"11718","mccalwi01","mccalwi01"
"11719","mccamra01","mccamra01"
"11720","mccanbr01","mccanbr01"
"11721","mccanem01","mccanem01"
"11722","mccange01","mccange01"
"11723","mccanja01","mccanja01"
"11724","mccanja02","mccanja02"
"11725","mccaral01","mccaral01"
"11726","mccarar01","mccarar01"
"11727","mccarbi01","mccarbi01"
"11728","mccarbi02","mccarbi02"
"11729","mccarbi03","mccarbi03"
"11730","mccarbr01","mccarbr01"
"11731","mccarda01","mccarda01"
"11732","mccarfr01","mccarfr01"
"11733","mccargr01","mccargr01"
"11734","mccarja01","mccarja01"
"11735","mccarja02","mccarja02"
"11736","mccarje01","mccarje01"
"11737","mccarjo01","mccarjo01"
"11738","mccarjo02","mccarjo02"
"11739","mccarjo03","mccarjo03"
"11740","mccarjo04","mccarjo04"
"11741","mccarjo99","mccarjo99"
"11742","mccarke01","mccarke01"
"11743","mccarle01","mccarle01"
"11744","mccarro01","mccarro01"
"11745","mccarti01","mccarti01"
"11746","mccarto01","mccarto01"
"11747","mccarto02","mccarto02"
"11748","mccarto03","mccarto03"
"11749","mccaski01","mccaski01"
"11750","mccatst01","mccatst01"
"11751","mccaual01","mccaual01"
"11752","mccaubi01","mccaubi01"
"11753","mccauda01","mccauda01"
"11754","mccauji01","mccauji01"
"11755","mccaupa01","mccaupa01"
"11756","mccheha01","mccheha01"
"11757","mcclajo01","mcclajo01"
"11758","mcclape01","mcclape01"
"11759","mcclare01","mcclare01"
"11760","mcclasc01","mcclasc01"
"11761","mcclash01","mcclash01"
"11762","mcclebi01","mcclebi01"
"11763","mccleha01","mccleha01"
"11764","mccleje01","mccleje01"
"11765","mccleky01","mccleky01"
"11766","mcclell01","mcclell01"
"11767","mcclemi01","mcclemi01"
"11768","mcclepa01","mcclepa01"
"11769","mccleza01","mccleza01"
"11770","mcclobi01","mcclobi01"
"11771","mccloji01","mccloji01"
"11772","mcclojo01","mcclojo01"
"11773","mcclojo99","mcclojo99"
"11774","mcclubo01","mcclubo01"
"11775","mccluha01","mccluha01"
"11776","mccluha02","mccluha02"
"11777","mcclula01","mcclula01"
"11778","mccluse01","mccluse01"
"11779","mccolal01","mccolal01"
"11780","mcconam01","mcconam01"
"11781","mcconge01","mcconge01"
"11782","mcconra01","mcconra01"
"11783","mcconsa01","mcconsa01"
"11784","mcconsa02","mcconsa02"
"11785","mccoobi01","mccoobi01"
"11786","mccorba01","mccorba01"
"11787","mccorbi01","mccorbi01"
"11788","mccorch01","mccorch01"
"11789","mccordo01","mccordo01"
"11790","mccorfr01","mccorfr01"
"11791","mccorha01","mccorha01"
"11792","mccorje01","mccorje01"
"11793","mccorji01","mccorji01"
"11794","mccorji02","mccorji02"
"11795","mccormi01","mccormi01"
"11796","mccormi02","mccormi02"
"11797","mccormi03","mccormi03"
"11798","mccormo01","mccormo01"
"11799","mccosba01","mccosba01"
"11800","mccovwi01","mccovwi01"
"11801","mccoyar01","mccoyar01"
"11802","mccoybe01","mccoybe01"
"11803","mccoymi01","mccoymi01"
"11804","mccoypa01","mccoypa01"
"11805","mccrale01","mccrale01"
"11806","mccraqu01","mccraqu01"
"11807","mccraro01","mccraro01"
"11808","mccrato01","mccrato01"
"11809","mccread01","mccread01"
"11810","mccreed01","mccreed01"
"11811","mccrefr01","mccrefr01"
"11812","mccreto01","mccreto01"
"11813","mccrewa01","mccrewa01"
"11814","mccrobo01","mccrobo01"
"11815","mccuefr01","mccuefr01"
"11816","mcculch01","mcculch01"
"11817","mcculcl01","mcculcl01"
"11818","mcculla01","mcculla01"
"11819","mcculla02","mcculla02"
"11820","mcculpa01","mcculpa01"
"11821","mcculph01","mcculph01"
"11822","mccurha01","mccurha01"
"11823","mccurje01","mccurje01"
"11824","mccutan01","mccutan01"
"11825","mccutda01","mccutda01"
"11826","mcdanli01","mcdanli01"
"11827","mcdante01","mcdante01"
"11828","mcdanvo01","mcdanvo01"
"11829","mcdavra01","mcdavra01"
"11830","mcderjo01","mcderjo01"
"11831","mcdermi01","mcdermi01"
"11832","mcdermi02","mcdermi02"
"11833","mcdermi03","mcdermi03"
"11834","mcderre01","mcderre01"
"11835","mcdersa01","mcdersa01"
"11836","mcderte01","mcderte01"
"11837","mcdevda01","mcdevda01"
"11838","mcdilal01","mcdilal01"
"11839","mcdonbe01","mcdonbe01"
"11840","mcdonda01","mcdonda01"
"11841","mcdonda02","mcdonda02"
"11842","mcdondo01","mcdondo01"
"11843","mcdoned01","mcdoned01"
"11844","mcdoned02","mcdoned02"
"11845","mcdonha01","mcdonha01"
"11846","mcdonja01","mcdonja01"
"11847","mcdonja02","mcdonja02"
"11848","mcdonja03","mcdonja03"
"11849","mcdonji01","mcdonji01"
"11850","mcdonji02","mcdonji02"
"11851","mcdonji03","mcdonji03"
"11852","mcdonji04","mcdonji04"
"11853","mcdonjo01","mcdonjo01"
"11854","mcdonjo02","mcdonjo02"
"11855","mcdonjo03","mcdonjo03"
"11856","mcdonke01","mcdonke01"
"11857","mcdonte01","mcdonte01"
"11858","mcdoo01","mcdoo01"
"11859","mcdoude01","mcdoude01"
"11860","mcdougi01","mcdougi01"
"11861","mcdouma01","mcdouma01"
"11862","mcdousa01","mcdousa01"
"11863","mcdowja01","mcdowja01"
"11864","mcdowod01","mcdowod01"
"11865","mcdowro01","mcdowro01"
"11866","mcdowsa01","mcdowsa01"
"11867","mcelrch01","mcelrch01"
"11868","mcelrji01","mcelrji01"
"11869","mcelvpr01","mcelvpr01"
"11870","mcelwle01","mcelwle01"
"11871","mcelyfr01","mcelyfr01"
"11872","mcenawi01","mcenawi01"
"11873","mcevolo01","mcevolo01"
"11874","mcewijo01","mcewijo01"
"11875","mcfadba01","mcfadba01"
"11876","mcfadgu01","mcfadgu01"
"11877","mcfadle01","mcfadle01"
"11878","mcfaral01","mcfaral01"
"11879","mcfarch01","mcfarch01"
"11880","mcfarch02","mcfarch02"
"11881","mcfarda01","mcfarda01"
"11882","mcfared01","mcfared01"
"11883","mcfarhe01","mcfarhe01"
"11884","mcfarho01","mcfarho01"
"11885","mcfarmo01","mcfarmo01"
"11886","mcfaror01","mcfaror01"
"11887","mcfartj01","mcfartj01"
"11888","mcfetja01","mcfetja01"
"11889","mcgafan01","mcgafan01"
"11890","mcgafpa01","mcgafpa01"
"11891","mcgahed01","mcgahed01"
"11892","mcgahme99","mcgahme99"
"11893","mcganam01","mcganam01"
"11894","mcganda01","mcganda01"
"11895","mcgarch01","mcgarch01"
"11896","mcgarda01","mcgarda01"
"11897","mcgarji01","mcgarji01"
"11898","mcgeaja01","mcgeaja01"
"11899","mcgeami01","mcgeami01"
"11900","mcgeebi01","mcgeebi01"
"11901","mcgeeco01","mcgeeco01"
"11902","mcgeeda01","mcgeeda01"
"11903","mcgeeda02","mcgeeda02"
"11904","mcgeefr01","mcgeefr01"
"11905","mcgeeja01","mcgeeja01"
"11906","mcgeepa01","mcgeepa01"
"11907","mcgeewi01","mcgeewi01"
"11908","mcgehca01","mcgehca01"
"11909","mcgehke01","mcgehke01"
"11910","mcgehpa01","mcgehpa01"
"11911","mcghebi01","mcghebi01"
"11912","mcgheed01","mcgheed01"
"11913","mcgilbi01","mcgilbi01"
"11914","mcgilbi02","mcgilbi02"
"11915","mcgiljo01","mcgiljo01"
"11916","mcgilra01","mcgilra01"
"11917","mcgilwi01","mcgilwi01"
"11918","mcginda01","mcginda01"
"11919","mcginfr01","mcginfr01"
"11920","mcgingu01","mcgingu01"
"11921","mcginji01","mcginji01"
"11922","mcginjo01","mcginjo01"
"11923","mcginju01","mcginju01"
"11924","mcginru01","mcginru01"
"11925","mcginti01","mcginti01"
"11926","mcglike01","mcglike01"
"11927","mcgloji01","mcgloji01"
"11928","mcglojo01","mcglojo01"
"11929","mcgloly01","mcgloly01"
"11930","mcglopa01","mcglopa01"
"11931","mcglyst01","mcglyst01"
"11932","mcgousc01","mcgousc01"
"11933","mcgovar01","mcgovar01"
"11934","mcgowbe01","mcgowbe01"
"11935","mcgowbi99","mcgowbi99"
"11936","mcgowdu01","mcgowdu01"
"11937","mcgowke01","mcgowke01"
"11938","mcgowky01","mcgowky01"
"11939","mcgowmi01","mcgowmi01"
"11940","mcgrabo01","mcgrabo01"
"11941","mcgraho01","mcgraho01"
"11942","mcgrajo01","mcgrajo01"
"11943","mcgrajo02","mcgrajo02"
"11944","mcgraky01","mcgraky01"
"11945","mcgrato01","mcgrato01"
"11946","mcgratu01","mcgratu01"
"11947","mcgresc01","mcgresc01"
"11948","mcgresl01","mcgresl01"
"11949","mcgrifr01","mcgrifr01"
"11950","mcgrima01","mcgrima01"
"11951","mcgrite01","mcgrite01"
"11952","mcgucjo01","mcgucjo01"
"11953","mcgui01","mcgui01"
"11954","mcguibi01","mcguibi01"
"11955","mcguich01","mcguich01"
"11956","mcguide01","mcguide01"
"11957","mcguide02","mcguide02"
"11958","mcguiji01","mcguiji01"
"11959","mcguijo01","mcguijo01"
"11960","mcguimi01","mcguimi01"
"11961","mcguire01","mcguire01"
"11962","mcguiry01","mcguiry01"
"11963","mcguito01","mcguito01"
"11964","mcgunbi01","mcgunbi01"
"11965","mcgwima01","mcgwima01"
"11966","mchalbo01","mchalbo01"
"11967","mchalji01","mchalji01"
"11968","mchaljo01","mchaljo01"
"11969","mchalma01","mchalma01"
"11970","mchenau01","mchenau01"
"11971","mchenva01","mchenva01"
"11972","mchugco01","mchugco01"
"11973","mcilrva01","mcilrva01"
"11974","mcilvir01","mcilvir01"
"11975","mcilwst01","mcilwst01"
"11976","mcinnst01","mcinnst01"
"11977","mcintfr01","mcintfr01"
"11978","mcintha01","mcintha01"
"11979","mcintjo01","mcintjo01"
"11980","mcintma01","mcintma01"
"11981","mcintti01","mcintti01"
"11982","mcivoot01","mcivoot01"
"11983","mcjamdo01","mcjamdo01"
"11984","mckaiar01","mckaiar01"
"11985","mckaiha01","mckaiha01"
"11986","mckaybr01","mckaybr01"
"11987","mckayco01","mckayco01"
"11988","mckayda01","mckayda01"
"11989","mckayda02","mckayda02"
"11990","mckayre01","mckayre01"
"11991","mckeaed01","mckeaed01"
"11992","mckecbi01","mckecbi01"
"11993","mckeefr01","mckeefr01"
"11994","mckeeji01","mckeeji01"
"11995","mckeeji02","mckeeji02"
"11996","mckeere01","mckeere01"
"11997","mckeero01","mckeero01"
"11998","mckeewa01","mckeewa01"
"11999","mckeiti01","mckeiti01"
"12000","mckeljo01","mckeljo01"
"12001","mckelru01","mckelru01"
"12002","mckened01","mckened01"
"12003","mckenfr01","mckenfr01"
"12004","mckenki01","mckenki01"
"12005","mckenli01","mckenli01"
"12006","mckenmi01","mckenmi01"
"12007","mckenpa01","mckenpa01"
"12008","mckenry01","mckenry01"
"12009","mckentr01","mckentr01"
"12010","mckeoda01","mckeoda01"
"12011","mckeoja99","mckeoja99"
"12012","mckeojo01","mckeojo01"
"12013","mckeola01","mckeola01"
"12014","mckinal01","mckinal01"
"12015","mckinbi01","mckinbi01"
"12016","mckinbo01","mckinbo01"
"12017","mckinri01","mckinri01"
"12018","mckinza01","mckinza01"
"12019","mckiran01","mckiran01"
"12020","mcknide99","mcknide99"
"12021","mcknije01","mcknije01"
"12022","mckniji01","mckniji01"
"12023","mcknito01","mcknito01"
"12024","mclaide01","mclaide01"
"12025","mclaned01","mclaned01"
"12026","mclarar01","mclarar01"
"12027","mclarjo99","mclarjo99"
"12028","mclarpo01","mclarpo01"
"12029","mclauba01","mclauba01"
"12030","mclaubo01","mclaubo01"
"12031","mclauby01","mclauby01"
"12032","mclaufr01","mclaufr01"
"12033","mclauja01","mclauja01"
"12034","mclauji01","mclauji01"
"12035","mclauji02","mclauji02"
"12036","mclaujo01","mclaujo01"
"12037","mclauju01","mclauju01"
"12038","mclauki01","mclauki01"
"12039","mclaupa01","mclaupa01"
"12040","mclaura01","mclaura01"
"12041","mclauto01","mclauto01"
"12042","mclauwa01","mclauwa01"
"12043","mcleaal01","mcleaal01"
"12044","mcleala01","mcleala01"
"12045","mcleama01","mcleama01"
"12046","mclelwa01","mclelwa01"
"12047","mclemma01","mclemma01"
"12048","mclemma02","mclemma02"
"12049","mcleoji01","mcleoji01"
"12050","mcleora01","mcleora01"
"12051","mclisca01","mclisca01"
"12052","mclouna01","mclouna01"
"12053","mcmacsa01","mcmacsa01"
"12054","mcmahdo01","mcmahdo01"
"12055","mcmahdo02","mcmahdo02"
"12056","mcmahja01","mcmahja01"
"12057","mcmahja02","mcmahja02"
"12058","mcmahry01","mcmahry01"
"12059","mcmahsa01","mcmahsa01"
"12060","mcmakjo01","mcmakjo01"
"12061","mcmanfr01","mcmanfr01"
"12062","mcmange99","mcmange99"
"12063","mcmanji01","mcmanji01"
"12064","mcmanjo01","mcmanjo01"
"12065","mcmanma01","mcmanma01"
"12066","mcmanpa01","mcmanpa01"
"12067","mcmatji01","mcmatji01"
"12068","mcmicgr01","mcmicgr01"
"12069","mcmilbi01","mcmilbi01"
"12070","mcmilge01","mcmilge01"
"12071","mcmilno01","mcmilno01"
"12072","mcmilro01","mcmilro01"
"12073","mcmilto01","mcmilto01"
"12074","mcmilto02","mcmilto02"
"12075","mcmulfr01","mcmulfr01"
"12076","mcmulge01","mcmulge01"
"12077","mcmulhu01","mcmulhu01"
"12078","mcmuljo01","mcmuljo01"
"12079","mcmulke01","mcmulke01"
"12080","mcmurcr01","mcmurcr01"
"12081","mcnabca01","mcnabca01"
"12082","mcnabed01","mcnabed01"
"12083","mcnaier01","mcnaier01"
"12084","mcnalda01","mcnalda01"
"12085","mcnalmi01","mcnalmi01"
"12086","mcnambo01","mcnambo01"
"12087","mcnamdi01","mcnamdi01"
"12088","mcnamge01","mcnamge01"
"12089","mcnamji01","mcnamji01"
"12090","mcnamjo99","mcnamjo99"
"12091","mcnamti01","mcnamti01"
"12092","mcnamto01","mcnamto01"
"12093","mcnaugo01","mcnaugo01"
"12094","mcneaha01","mcneaha01"
"12095","mcnearu01","mcnearu01"
"12096","mcneeea01","mcneeea01"
"12097","mcneeje01","mcneeje01"
"12098","mcneije01","mcneije01"
